Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,21.753901478642565,22.5831078235451,166.03229952227878,166.0802027602226,174.7660913101618,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.575340212397556,22.655426494546834,167.066891495067,167.56118576311195,175.43757225711107,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.622009134425035,22.606564990413833,155.67566082040992,155.57219154864302,174.9072429480571,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.744432876931228,22.57967987317233,148.1477310011535,147.43959915421956,174.30952856974326,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.744162093063046,22.597165458475256,158.5241611251928,157.8064269983466,174.29832833190997,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.646240045384346,22.57747762312406,162.29241757872924,161.69972278470058,174.50700137992422,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.710118977728875,22.583463267572263,161.4428779923909,159.55178420337373,173.2085414582615,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.80301954423425,22.52527841893508,146.21013535073467,144.42578493580405,173.31248526116403,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.806347948913608,22.048151615869475,138.98921003715455,136.59843130722192,172.70043535133013,90.0,90.0,90.0,90.0,-90.0,Squats
left,22.243432235081446,21.631255255832944,134.2633844057676,130.23019532764795,170.96931551600034,90.0,90.0,90.0,90.0,-90.0,Squats
left,22.89810809057706,22.064188027564704,128.6224305885929,123.348862031914,169.64612432438042,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.28948779538362,22.17366816737324,125.83641468411817,120.30617225128455,169.2010127071774,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.441289176492695,21.734101729807357,123.83951584839023,122.26092681692285,172.98410790545546,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.42604569609493,21.49486286996697,119.64518041844786,118.98533987366329,173.85297186530352,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.33363246842349,21.1992565724408,118.8400862269495,117.57994797839035,173.1914226871317,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.265458446094186,21.137915285677163,118.80843854343061,117.27534083701784,172.91313602849448,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.358968120240107,21.13590035950833,119.48772673299695,120.09587409763657,175.02498669862152,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.353199409195383,21.9184270058204,118.25512270114032,119.80511928775198,176.00411771485537,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.34165901051641,22.309995543538236,118.26977031994306,119.63439674540399,175.79458661652725,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.162356128326017,22.339790757439193,117.44129732506894,118.30332694228443,175.3500859210188,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.13135082494274,22.670054131964633,117.07973925280285,117.52625266967584,174.94064408089537,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.06372776370018,22.66402859399169,114.78774075635451,114.98424589670589,174.75025210400426,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.2514825468776,22.711208693052463,105.97499904838695,106.4365741458763,174.8600539969389,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.244671900695554,22.833061450729915,104.7768947732832,103.57729782163227,173.16386337760255,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.273691308532804,22.80786251465488,92.6508689550872,91.61208952347584,173.0835768266123,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.058652136820765,22.46286382642261,77.20993509659736,76.61334865328483,173.55517501857764,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.00017665379537,22.274260846368858,74.69095157535885,73.71797357584362,173.1237964947148,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.200729877739192,22.288379602001807,75.86838125831841,75.0302519824212,173.09838554005188,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.37474570332726,22.50385187648741,74.92927057217868,74.09920970474951,173.01704391208764,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.46713132396902,22.684241776714675,73.95634278997399,72.5571253613353,172.41563594190987,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.341789158852333,22.998902029499956,67.06874499564994,65.78236926049664,172.53934015672044,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.312193360565765,23.177890248119205,66.64923341981822,65.90850824526136,173.0452392562148,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.4531154197231,23.43447337568971,59.36447479049013,59.94374833740251,174.28330283030806,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.86559226290304,23.529616688311798,52.67525699333263,53.668481836956175,174.47775666845084,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.054974133880645,23.614738161017417,50.5102725529721,51.833530399588525,174.77339453754715,90.0,90.0,90.0,90.0,-90.0,Squats
left,23.925761376945953,23.25699225072677,46.65905097141892,49.41357825339291,176.13167994753465,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.105862513257915,23.299322115754524,47.127442996401385,50.11650204039392,176.2570605295772,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.25699243692096,23.690239948879974,46.21523626351945,48.88435288601156,175.90268392709686,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.521248091685454,24.215235847272208,45.805273790749546,48.0505666246728,175.4743748379255,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.648760648147125,24.43899810408192,44.953093240393734,47.24917664028961,175.51280575145697,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.89768117437056,24.743961908986776,44.119455245708465,46.676013743949476,175.77655245880496,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.148900393646763,25.065554852787315,44.050021064715715,46.47030422156401,175.64391934253294,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.33042058413295,25.110374936569,43.45376381440065,45.763559795685836,175.57452168825347,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.680758267800556,25.352443779654205,42.521867980566086,44.76747366023904,175.4828081588791,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.17155083686196,25.681732476316707,42.1135864638817,44.4190293339331,175.58826977715088,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.720011763219382,26.150545359648163,40.06248690307342,42.302498365039284,175.59510559043747,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.82113472668567,26.395614226474393,39.12595639122346,40.815655581686,175.04647215106002,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.94436478758169,26.50615231121901,37.08082651928452,38.16742826454639,174.45776847584082,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.033123940188737,26.78368496289953,35.78074850982276,35.986811104175075,173.60567425426,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.06208254287334,26.917051821232235,34.6205581871601,34.428007260662454,173.22532856560315,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.03221414916822,26.957820810592292,33.829877578581694,32.96601246168443,172.56989726892974,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.030155455257777,26.99303600715697,33.42691429499643,31.944755206236255,171.8997344627483,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.134178353373375,27.201588176967242,32.949603236192345,31.389093886940184,171.7822496175419,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.171101086536332,27.487410814986443,33.267329825888766,31.633572835005044,171.69819391984385,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.14810512781384,27.478653039746856,33.22072524980541,31.6708981727016,171.8131017896479,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.157767028132515,27.810611339564794,33.30605741740012,31.771082584208887,171.83815512443655,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.24473429320086,28.031314166038687,33.14631785081909,31.91873053744601,172.16356730970676,90.0,90.0,90.0,90.0,-90.0,Squats
left,27.170335976598697,28.044835782339707,34.74967088514227,34.30885247136367,173.03514554984707,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.96241409313371,27.78325758782988,36.10588832011354,36.09344540052321,173.58138778547615,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.32301866553373,27.509817381077088,38.05614606843414,38.546754401649196,174.4053841113319,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.274388888930623,27.133204828901917,42.52482034191868,43.137544535586834,174.53506279430616,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.849651331950817,25.91244710252934,47.116286762251306,47.722874093647874,174.78012486519992,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.74690279982362,25.678753399280826,50.95058027802309,51.71710549564763,175.01682703817147,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.54680163000082,25.446540770650362,56.08486039617874,57.23727159473278,175.4784703781785,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.126763975491492,24.764548739084034,63.35665758356667,64.4320299942074,175.39095382959673,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.120452735203926,24.933455186636525,63.95630298963154,63.974011543421405,174.50915115221372,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.065983664059985,24.89045911334437,65.41425592688813,64.75054652109678,173.886058723686,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.077505023281862,24.742922029517317,65.96422605944804,65.56430978570435,174.0549318479337,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.25808537917151,24.8721320884024,68.2193146123703,68.35312678807126,174.3427598708438,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.222037285022633,24.76012347666719,75.5538727799145,76.15074623989645,174.75759027081682,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.315771621452306,23.88347148023703,84.9494321127759,86.03908793128682,174.97731309746462,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.870992088330397,23.848189367859018,94.28538195491858,95.8600486971248,175.51757946227377,90.0,90.0,90.0,90.0,-90.0,Squats
left,24.83945602683852,23.76683085303116,96.6919743403477,98.22119192991585,175.27889328962127,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.24089487225289,23.818128206944706,107.49054724281723,108.93367585425099,175.08331991093755,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.463635685112816,23.800930653550257,118.38691648985329,119.65552335738843,174.84534973556356,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.768845508903482,23.959581437864006,124.77339328943377,125.95048393537974,174.78081390071117,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.091766321509034,24.030293266568236,125.45505185920047,126.8300264320705,174.96646364907355,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.958662209080153,23.66548477461658,130.34829314921564,132.0822157276393,175.36999135508532,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.327807288510055,23.63632838015612,132.0682868209527,134.1564868627571,175.60292737204813,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.52420482913591,23.81843590050933,136.20724511054922,138.21577666948332,175.60322512711087,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.550861673845567,24.00633112800069,137.58593926069526,140.51604235516092,176.6096983586026,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.609308619956106,24.250263654921692,137.45875423301928,140.96486804568778,177.34765293340337,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.64355845802478,24.60597984682799,137.40196414716735,139.0812380288824,175.61310157873882,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.211692939598684,24.373884501196912,140.38108033684765,140.76576256295053,174.46746648993647,90.0,90.0,90.0,90.0,-90.0,Squats
left,26.137106884905243,24.375208363508168,142.44421246895902,143.5129934774451,175.26164117886816,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.983790913282714,24.30323820087303,143.92572579833202,145.8961915995591,176.37967345487618,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.96834990893329,24.297621249995768,144.38127795305857,145.41346841932315,175.4842727046361,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.880849263408006,24.135672577210126,145.20114473479887,146.57085597969342,175.8545072766993,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.58899437952301,23.97167410415317,146.73772405518676,146.42260714291677,174.2471593948742,90.0,90.0,90.0,90.0,-90.0,Squats
left,25.150474151636814,23.513743227010924,151.70877829942532,152.4623378734037,175.40444149005464,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.987138680707453,23.432176620834806,154.8106644818924,154.85503377265715,174.74179414325044,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.82184574007944,23.404888978035043,158.01523860835897,158.12859425836513,174.97188059821025,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.852306752359002,23.460094608331225,156.24206130700773,156.1050159568345,174.81483519505937,90.0,90.0,90.0,-90.0,-90.0,Squats
left,25.08153034156081,23.496468734061935,158.09584537049,156.32118997163732,173.21565267829698,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.981852756255897,23.526846007032205,158.63848949669628,156.83194681773927,173.29589497784815,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.83065323453074,23.575237642329686,160.9890384630039,159.23869415558576,173.31860728299333,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.748391969565223,23.454408323123634,162.40013734166433,161.59585125426366,174.29034404892457,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.5496650016496,23.34906878992676,171.8576344447655,172.99140540441243,176.23983824252392,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.393816746152172,23.41697397875957,173.98318988423117,176.87532441412014,178.0414710705173,90.0,90.0,90.0,-90.0,-90.0,Squats
left,24.048526606054086,23.301195635050316,176.0031950615687,179.4743350881552,179.66841765528275,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.868965377674186,23.213849941761566,176.12240571399357,179.394977025114,179.6655317932769,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.678261580537065,23.1880541301928,176.42339935504668,179.21798773366368,179.6800878372732,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.59364345601681,23.194243299398313,176.2158461333637,179.80238248059413,179.40760765183606,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.29353071142154,22.761625271021522,176.23800318778075,179.94596129179467,179.28609425667798,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.042624356571526,22.783645310113336,176.39030169774014,179.96728501340428,179.23355182063116,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.029643110599302,22.786062304223623,176.58156992815745,179.95018193703913,179.12256899469745,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.95291429660907,22.882132167524237,176.84861423717757,179.54233597750365,179.30343204665357,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.942105950095815,23.05744058612681,176.8915141364563,179.58303772941662,179.26162912753506,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.15822766248277,23.30748449289192,176.97193510483928,179.7671236746238,179.07482754264166,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.44575703695168,23.704101083896695,176.98838794208734,179.9444944400294,178.98749779537846,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.530942898505813,23.92662658038995,176.9490014157938,179.96851212291762,178.96719969059865,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.62347397111026,24.15177046930026,177.0283226609755,179.77738283425808,179.20529632282992,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.300522519097125,23.881703266069515,176.9315486308516,179.95410367021142,179.1760454226481,90.0,90.0,90.0,-90.0,-90.0,Squats
left,23.129816656735304,23.774347734510666,176.85616375131738,179.941585579463,179.18020221067934,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.999684631537757,23.575437191419883,176.9285989799069,179.97056776503774,179.23633110978272,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.987994289858136,23.462467481052727,176.67643157958977,179.92403658503832,179.46079980255627,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.915168066131468,23.30919887092304,176.66714520211156,179.86280675006367,179.45464974663213,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.88615600016883,23.2666259354011,176.5069009224814,179.56915554522266,179.37455901077593,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.83685057426714,23.1906671316564,176.51589975305518,179.51424422303694,179.31870062370595,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.73232047829339,23.22364995785452,176.6379600700324,179.5106142346736,179.25415190273236,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.51523208740579,23.166458357647087,176.7811641934655,179.5036326672495,179.2021296571461,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.452467893092518,23.242373426054932,176.74625301023696,179.38364324787153,179.13740994106882,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.392389826729634,23.267907336611394,176.65798621871193,179.3441933218006,179.19983926436552,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.404333389537648,23.28423642600513,176.66488427783992,179.41909807374998,179.30476864010296,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.377996141510966,23.288534315051137,176.6606660714845,179.44973654648254,179.39774315661882,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.379415529241978,23.298726101404167,176.69668290246068,179.45141418221922,179.37674449042171,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.405802727209423,23.350925745531498,176.68348793404672,179.43109824991996,179.3767521238028,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.409529224476298,23.350619348564063,176.67399870336132,179.41613837368814,179.36611692629694,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.365491114143136,23.37292196030506,176.66916684200413,179.4103374280206,179.36005438063265,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.368034399946403,23.29861463313987,176.67871624799324,179.41357024600023,179.32433522355507,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.31702276936533,23.10585920582817,176.65330370383137,179.21083320808944,179.13269806385472,90.0,90.0,90.0,-90.0,-90.0,Squats
left,22.181692527766593,22.408462691962423,176.61378647018307,179.14487579598622,179.08848715806167,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.894247530394782,22.039718953163522,176.59737441031606,179.0866728985996,179.01901157005608,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.71681737079702,21.55447441978823,176.47746422141017,178.92128032985573,178.92721019171765,90.0,90.0,90.0,-90.0,-90.0,Squats
left,21.646849238392814,21.255197970704057,176.5351460464989,178.86192072788708,178.83499463152765,90.0,90.0,90.0,-90.0,-90.0,Squats
